weekDay,timeInHour,timeInMin,numOfpeople,numOfpeopleNextmin
6,17,8,51,52
6,17,9,52,48
6,17,10,48,45
6,17,11,45,46
6,17,12,46,45
6,17,13,45,38
6,17,14,38,42
6,17,15,42,38
6,17,16,38,41
6,17,17,41,38
6,17,18,38,39
6,17,19,39,36
6,17,20,36,35
6,17,21,35,38
6,17,22,38,37
6,17,23,37,31
6,17,24,31,31
6,17,25,31,33
6,17,26,33,32
6,17,27,32,35
6,17,28,35,37
6,17,29,37,29
6,17,30,29,29
6,17,31,29,34
6,17,32,34,28
6,17,33,28,29
6,17,34,29,28
6,17,35,28,33
6,17,36,33,41
6,17,37,41,44
6,17,38,44,47
6,17,39,47,39
6,17,40,39,40
6,17,41,40,44
6,17,42,44,45
6,17,43,45,48
6,17,44,48,49
6,17,45,49,45
6,17,46,45,46
6,17,47,46,43
6,17,48,43,51
6,17,49,51,49
6,17,50,49,54
6,17,51,54,52
6,17,52,52,47
6,17,53,47,47
6,17,54,47,63
6,17,55,63,63
6,17,56,63,59
6,17,57,59,63
6,17,58,63,60
6,17,59,60,60
6,18,0,60,72
6,18,1,72,69
6,18,2,69,65
6,18,3,65,72
6,18,4,72,63
6,18,5,63,64
6,18,6,64,71
6,18,7,71,66
6,18,8,66,69
6,18,9,69,71
6,18,10,71,73
6,18,11,73,68
6,18,12,68,74
6,18,13,74,82
6,18,14,82,74
6,18,15,74,81
6,18,16,81,78
6,18,17,78,77
6,18,18,77,88
6,18,19,88,83
6,18,20,83,83
6,18,21,83,90
6,18,22,90,91
6,18,23,91,83
6,18,24,83,95
6,18,25,95,94
6,18,26,94,88
6,18,27,88,90
6,18,28,90,94
6,18,29,94,92
6,18,30,92,92
6,18,31,92,90
6,18,32,90,93
6,18,33,93,93
6,18,34,93,92
6,18,35,92,93
6,18,36,93,76
6,18,37,76,80
6,18,38,80,76
6,18,39,76,83
6,18,40,83,81
6,18,41,81,81
6,18,42,81,70
6,18,43,70,65
6,18,44,65,72
6,18,45,72,68
6,18,46,68,65
6,18,47,65,67
6,18,48,67,60
6,18,49,60,61
6,18,50,61,54
6,18,51,54,54
6,18,52,54,55
6,18,53,55,58
6,18,54,58,49
6,18,55,49,50
6,18,56,50,44
6,18,57,44,44
6,18,58,44,46
6,18,59,46,52
6,19,0,52,43
6,19,1,43,44
6,19,2,44,45
6,19,3,45,45
6,19,4,45,40
6,19,5,40,42
6,19,6,42,43
6,19,7,43,45
6,19,8,45,42
6,19,9,42,39
6,19,10,39,39
6,19,11,39,42
6,19,12,42,38
6,19,13,38,37
6,19,14,37,43
6,19,15,43,37
6,19,16,37,37
6,19,17,37,45
6,19,18,45,36
6,19,19,36,34
6,19,20,34,42
6,19,21,42,40
6,19,22,40,37
6,19,23,37,37
6,19,24,37,37
6,19,25,37,34
6,19,26,34,31
6,19,27,31,35
6,19,28,35,37
6,19,29,37,32
6,19,30,32,32
6,19,31,32,37
6,19,32,37,39
6,19,33,39,38
6,19,34,38,34
6,19,35,34,38
6,19,36,38,30
6,19,37,30,29
6,19,38,29,35
6,19,39,35,30
6,19,40,30,37
6,19,41,37,29
6,19,42,29,31
6,19,43,31,30
6,19,44,30,33
6,19,45,33,35
6,19,46,35,34
6,19,47,34,32
6,19,48,32,26
6,19,49,26,28
6,19,50,28,30
6,19,51,30,33
6,19,52,33,34
6,19,53,34,33
6,19,54,33,34
6,19,55,34,25
6,19,56,25,30
6,19,57,30,28
6,19,58,28,27
6,19,59,27,31
7,9,0,0,4
7,9,1,4,0
7,9,2,0,9
7,9,3,9,1
7,9,4,1,1
7,9,5,1,9
7,9,6,9,9
7,9,7,9,0
7,9,8,0,3
7,9,9,3,7
7,9,10,7,9
7,9,11,9,5
7,9,12,5,11
7,9,13,11,10
7,9,14,10,8
7,9,15,8,11
7,9,16,11,5
7,9,17,5,11
7,9,18,11,6
7,9,19,6,14
7,9,20,14,14
7,9,21,14,12
7,9,22,12,8
7,9,23,8,8
7,9,24,8,6
7,9,25,6,5
7,9,26,5,10
7,9,27,10,10
7,9,28,10,10
7,9,29,10,9
7,9,30,9,13
7,9,31,13,11
7,9,32,11,9
7,9,33,9,14
7,9,34,14,5
7,9,35,5,14
7,9,36,14,16
7,9,37,16,15
7,9,38,15,10
7,9,39,10,15
7,9,40,15,14
7,9,41,14,16
7,9,42,16,21
7,9,43,21,15
7,9,44,15,22
7,9,45,22,20
7,9,46,20,24
7,9,47,24,17
7,9,48,17,16
7,9,49,16,14
7,9,50,14,11
7,9,51,11,14
7,9,52,14,14
7,9,53,14,12
7,9,54,12,5
7,9,55,5,13
7,9,56,13,7
7,9,57,7,12
7,9,58,12,6
7,9,59,6,6
7,10,0,0,19
7,10,1,19,20
7,10,2,20,16
7,10,3,16,20
7,10,4,20,17
7,10,5,17,16
7,10,6,16,25
7,10,7,25,24
7,10,8,24,22
7,10,9,22,29
7,10,10,29,21
7,10,11,21,29
7,10,12,29,39
7,10,13,39,36
7,10,14,36,34
7,10,15,34,39
7,10,16,39,31
7,10,17,31,37
7,10,18,37,32
7,10,19,32,38
7,10,20,38,32
7,10,21,32,31
7,10,22,31,33
7,10,23,33,37
7,10,24,37,27
7,10,25,27,21
7,10,26,21,25
7,10,27,25,26
7,10,28,26,21
7,10,29,21,23
7,10,30,23,29
7,10,31,29,22
7,10,32,22,25
7,10,33,25,23
7,10,34,23,23
7,10,35,23,27
7,10,36,27,18
7,10,37,18,18
7,10,38,18,19
7,10,39,19,23
7,10,40,23,20
7,10,41,20,23
7,10,42,23,21
7,10,43,21,22
7,10,44,22,21
7,10,45,21,27
7,10,46,27,20
7,10,47,20,27
7,10,48,27,32
7,10,49,32,37
7,10,50,37,30
7,10,51,30,34
7,10,52,34,37
7,10,53,37,36
7,10,54,36,36
7,10,55,36,31
7,10,56,31,36
7,10,57,36,30
7,10,58,30,36
7,10,59,36,37
7,11,0,37,48
7,11,1,48,40
7,11,2,40,49
7,11,3,49,45
7,11,4,45,43
7,11,5,43,48
7,11,6,48,38
7,11,7,38,40
7,11,8,40,36
7,11,9,36,42
7,11,10,42,42
7,11,11,42,36
7,11,12,36,47
7,11,13,47,49
7,11,14,49,46
7,11,15,46,44
7,11,16,44,47
7,11,17,47,49
7,11,18,49,47
7,11,19,47,48
7,11,20,48,46
7,11,21,46,53
7,11,22,53,52
7,11,23,52,49
7,11,24,49,55
7,11,25,55,60
7,11,26,60,62
7,11,27,62,56
7,11,28,56,62
7,11,29,62,61
7,11,30,61,35
7,11,31,35,35
7,11,32,35,36
7,11,33,36,39
7,11,34,39,37
7,11,35,37,32
7,11,36,32,27
7,11,37,27,27
7,11,38,27,27
7,11,39,27,29
7,11,40,29,24
7,11,41,24,27
7,11,42,27,20
7,11,43,20,24
7,11,44,24,24
7,11,45,24,24
7,11,46,24,16
7,11,47,16,15
7,11,48,15,13
7,11,49,13,11
7,11,50,11,14
7,11,51,14,16
7,11,52,16,10
7,11,53,10,11
7,11,54,11,18
7,11,55,18,17
7,11,56,17,14
7,11,57,14,19
7,11,58,19,17
7,11,59,17,15
7,12,0,15,15
7,12,1,15,14
7,12,2,14,8
7,12,3,8,12
7,12,4,12,14
7,12,5,14,12
7,12,6,12,12
7,12,7,12,12
7,12,8,12,14
7,12,9,14,5
7,12,10,5,8
7,12,11,8,9
7,12,12,9,10
7,12,13,10,9
7,12,14,9,12
7,12,15,12,12
7,12,16,12,15
7,12,17,15,15
7,12,18,15,15
7,12,19,15,11
7,12,20,11,13
7,12,21,13,10
7,12,22,10,9
7,12,23,9,9
7,12,24,9,15
7,12,25,15,11
7,12,26,11,14
7,12,27,14,15
7,12,28,15,14
7,12,29,14,16
7,12,30,16,5
7,12,31,5,12
7,12,32,12,8
7,12,33,8,13
7,12,34,13,6
7,12,35,6,6
7,12,36,6,7
7,12,37,7,11
7,12,38,11,9
7,12,39,9,15
7,12,40,15,15
7,12,41,15,11
7,12,42,11,11
7,12,43,11,12
7,12,44,12,10
7,12,45,10,7
7,12,46,7,10
7,12,47,10,13
7,12,48,13,8
7,12,49,8,12
7,12,50,12,12
7,12,51,12,15
7,12,52,15,14
7,12,53,14,14
7,12,54,14,17
7,12,55,17,10
7,12,56,10,9
7,12,57,9,14
7,12,58,14,11
7,12,59,11,15
7,13,0,15,8
7,13,1,8,13
7,13,2,13,15
7,13,3,15,14
7,13,4,14,17
7,13,5,17,14
7,13,6,14,12
7,13,7,12,10
7,13,8,10,5
7,13,9,5,8
7,13,10,8,8
7,13,11,8,9
7,13,12,9,9
7,13,13,9,14
7,13,14,14,7
7,13,15,7,13
7,13,16,13,10
7,13,17,10,13
7,13,18,13,8
7,13,19,8,6
7,13,20,6,7
7,13,21,7,11
7,13,22,11,10
7,13,23,10,7
7,13,24,7,16
7,13,25,16,10
7,13,26,10,11
7,13,27,11,14
7,13,28,14,15
7,13,29,15,12
7,13,30,12,5
7,13,31,5,14
7,13,32,14,5
7,13,33,5,11
7,13,34,11,11
7,13,35,11,6
7,13,36,6,9
7,13,37,9,13
7,13,38,13,9
7,13,39,9,12
7,13,40,12,10
7,13,41,10,9
7,13,42,9,8
7,13,43,8,13
7,13,44,13,7
7,13,45,7,9
7,13,46,9,9
7,13,47,9,13
7,13,48,13,8
7,13,49,8,13
7,13,50,13,16
7,13,51,16,12
7,13,52,12,9
7,13,53,9,14
7,13,54,14,15
7,13,55,15,13
7,13,56,13,17
7,13,57,17,18
7,13,58,18,18
7,13,59,18,18
7,14,0,18,15
7,14,1,15,14
7,14,2,14,19
7,14,3,19,14
7,14,4,14,13
7,14,5,13,14
7,14,6,14,20
7,14,7,20,12
7,14,8,12,13
7,14,9,13,21
7,14,10,21,18
7,14,11,18,13
7,14,12,13,6
7,14,13,6,10
7,14,14,10,11
7,14,15,11,13
7,14,16,13,5
7,14,17,5,9
7,14,18,9,11
7,14,19,11,16
7,14,20,16,11
7,14,21,11,12
7,14,22,12,8
7,14,23,8,16
7,14,24,16,11
7,14,25,11,12
7,14,26,12,11
7,14,27,11,19
7,14,28,19,13
7,14,29,13,12
7,14,30,12,18
7,14,31,18,15
7,14,32,15,19
7,14,33,19,17
7,14,34,17,19
7,14,35,19,17
7,14,36,17,29
7,14,37,29,25
7,14,38,25,27
7,14,39,27,25
7,14,40,25,23
7,14,41,23,20
7,14,42,20,15
7,14,43,15,18
7,14,44,18,21
7,14,45,21,14
7,14,46,14,23
7,14,47,23,22
7,14,48,22,17
7,14,49,17,10
7,14,50,10,8
7,14,51,8,11
7,14,52,11,13
7,14,53,13,10
7,14,54,10,11
7,14,55,11,16
7,14,56,16,17
7,14,57,17,17
7,14,58,17,14
7,14,59,14,10
7,15,0,10,17
7,15,1,17,20
7,15,2,20,18
7,15,3,18,16
7,15,4,16,17
7,15,5,17,16
7,15,6,16,18
7,15,7,18,18
7,15,8,18,23
7,15,9,23,18
7,15,10,18,22
7,15,11,22,24
7,15,12,24,21
7,15,13,21,18
7,15,14,18,14
7,15,15,14,21
7,15,16,21,18
7,15,17,18,14
7,15,18,14,18
7,15,19,18,27
7,15,20,27,24
7,15,21,24,26
7,15,22,26,26
7,15,23,26,26
7,15,24,26,26
7,15,25,26,28
7,15,26,28,21
7,15,27,21,20
7,15,28,20,20
7,15,29,20,27
7,15,30,27,27
7,15,31,27,33
7,15,32,33,34
7,15,33,34,28
7,15,34,28,31
7,15,35,31,27
7,15,36,27,20
7,15,37,20,18
7,15,38,18,18
7,15,39,18,17
7,15,40,17,22
7,15,41,22,18
7,15,42,18,14
7,15,43,14,17
7,15,44,17,15
7,15,45,15,18
7,15,46,18,20
7,15,47,20,18
7,15,48,18,19
7,15,49,19,22
7,15,50,22,18
7,15,51,18,27
7,15,52,27,18
7,15,53,18,24
7,15,54,24,25
7,15,55,25,23
7,15,56,23,20
7,15,57,20,24
7,15,58,24,24
7,15,59,24,22
7,16,0,22,27
7,16,1,27,27
7,16,2,27,25
7,16,3,25,31
7,16,4,31,26
7,16,5,26,32
7,16,6,32,30
7,16,7,30,33
7,16,8,33,32
7,16,9,32,29
7,16,10,29,30
7,16,11,30,37
7,16,12,37,22
7,16,13,22,26
7,16,14,26,29
7,16,15,29,21
7,16,16,21,20
7,16,17,20,20
7,16,18,20,26
7,16,19,26,21
7,16,20,21,20
7,16,21,20,26
7,16,22,26,21
7,16,23,21,20
7,16,24,20,34
7,16,25,34,30
7,16,26,30,32
7,16,27,32,29
7,16,28,29,34
7,16,29,34,28
7,16,30,28,39
7,16,31,39,30
7,16,32,30,39
7,16,33,39,30
7,16,34,30,37
7,16,35,37,31
7,16,36,31,45
7,16,37,45,47
7,16,38,47,43
7,16,39,43,48
7,16,40,48,49
7,16,41,49,48
7,16,42,48,48
7,16,43,48,48
7,16,44,48,49
7,16,45,49,52
7,16,46,52,50
7,16,47,50,49
7,16,48,49,44
7,16,49,44,45
7,16,50,45,45
7,16,51,45,46
7,16,52,46,46
7,16,53,46,47
7,16,54,47,33
7,16,55,33,32
7,16,56,32,38
7,16,57,38,30
7,16,58,30,37
7,16,59,37,31
7,17,0,31,28
7,17,1,28,27
7,17,2,27,28
7,17,3,28,25
7,17,4,25,31
7,17,5,31,32
7,17,6,32,23
7,17,7,23,24
7,17,8,24,28
7,17,9,28,26
7,17,10,26,23
7,17,11,23,21
7,17,12,21,17
7,17,13,17,17
7,17,14,17,14
7,17,15,14,16
7,17,16,16,19
7,17,17,19,23
7,17,18,23,13
7,17,19,13,15
7,17,20,15,17
7,17,21,17,16
7,17,22,16,13
7,17,23,13,11
7,17,24,11,7
7,17,25,7,7
7,17,26,7,10
7,17,27,10,7
7,17,28,7,11
7,17,29,11,8
7,17,30,8,12
7,17,31,12,13
7,17,32,13,11
7,17,33,11,14
7,17,34,14,10
7,17,35,10,13
7,17,36,13,16
7,17,37,16,17
7,17,38,17,21
7,17,39,21,22
7,17,40,22,22
7,17,41,22,15
7,17,42,15,29
7,17,43,29,24
7,17,44,24,25
7,17,45,25,21
7,17,46,21,23
7,17,47,23,20
7,17,48,20,27
7,17,49,27,29
7,17,50,29,27
7,17,51,27,27
7,17,52,27,24
7,17,53,24,26
7,17,54,26,43
7,17,55,43,42
7,17,56,42,41
7,17,57,41,35
7,17,58,35,40
7,17,59,40,38
7,18,0,38,41
7,18,1,41,45
7,18,2,45,47
7,18,3,47,45
7,18,4,45,48
7,18,5,48,40
7,18,6,40,45
7,18,7,45,44
7,18,8,44,43
7,18,9,43,50
7,18,10,50,49
7,18,11,49,46
7,18,12,46,54
7,18,13,54,51
7,18,14,51,54
7,18,15,54,54
7,18,16,54,51
7,18,17,51,57
7,18,18,57,60
7,18,19,60,64
7,18,20,64,67
7,18,21,67,63
7,18,22,63,64
7,18,23,64,63
7,18,24,63,65
7,18,25,65,74
7,18,26,74,65
7,18,27,65,67
7,18,28,67,69
7,18,29,69,74
7,18,30,74,69
7,18,31,69,72
7,18,32,72,67
7,18,33,67,71
7,18,34,71,67
7,18,35,67,69
7,18,36,69,60
7,18,37,60,57
7,18,38,57,61
7,18,39,61,57
7,18,40,57,61
7,18,41,61,58
7,18,42,58,48
7,18,43,48,48
7,18,44,48,46
7,18,45,46,47
7,18,46,47,44
7,18,47,44,48
7,18,48,48,39
7,18,49,39,40
7,18,50,40,40
7,18,51,40,40
7,18,52,40,40
7,18,53,40,37
7,18,54,37,25
7,18,55,25,24
7,18,56,24,20
7,18,57,20,26
7,18,58,26,22
7,18,59,22,28
7,19,0,28,17
7,19,1,17,22
7,19,2,22,18
7,19,3,18,24
7,19,4,24,18
7,19,5,18,15
7,19,6,15,18
7,19,7,18,22
7,19,8,22,14
7,19,9,14,18
7,19,10,18,14
7,19,11,14,15
7,19,12,15,22
7,19,13,22,17
7,19,14,17,15
7,19,15,15,19
7,19,16,19,19
7,19,17,19,16
7,19,18,16,13
7,19,19,13,19
7,19,20,19,11
7,19,21,11,18
7,19,22,18,12
7,19,23,12,11
7,19,24,11,16
7,19,25,16,12
7,19,26,12,16
7,19,27,16,11
7,19,28,11,16
7,19,29,16,9
7,19,30,9,14
7,19,31,14,11
7,19,32,11,14
7,19,33,14,13
7,19,34,13,15
7,19,35,15,11
7,19,36,11,12
7,19,37,12,5
7,19,38,5,10
7,19,39,10,6
7,19,40,6,11
7,19,41,11,11
7,19,42,11,11
7,19,43,11,12
7,19,44,12,5
7,19,45,5,12
7,19,46,12,8
7,19,47,8,3
7,19,48,3,11
7,19,49,11,2
7,19,50,2,8
7,19,51,8,4
7,19,52,4,3
7,19,53,3,6
7,19,54,6,5
7,19,55,5,9
7,19,56,9,11
7,19,57,11,10
7,19,58,10,7
7,19,59,7,11
1,9,0,0,2
1,9,1,2,5
1,9,2,5,5
1,9,3,5,8
1,9,4,8,6
1,9,5,6,1
1,9,6,1,1
1,9,7,1,5
1,9,8,5,2
1,9,9,2,7
1,9,10,7,6
1,9,11,6,0
1,9,12,0,14
1,9,13,14,10
1,9,14,10,7
1,9,15,7,6
1,9,16,6,12
1,9,17,12,6
1,9,18,6,5
1,9,19,5,13
1,9,20,13,11
1,9,21,11,10
1,9,22,10,9
1,9,23,9,5
1,9,24,5,6
1,9,25,6,13
1,9,26,13,8
1,9,27,8,11
1,9,28,11,7
1,9,29,7,9
1,9,30,9,13
1,9,31,13,11
1,9,32,11,11
1,9,33,11,11
1,9,34,11,11
1,9,35,11,8
1,9,36,8,11
1,9,37,11,17
1,9,38,17,14
1,9,39,14,12
1,9,40,12,17
1,9,41,17,10
1,9,42,10,19
1,9,43,19,20
1,9,44,20,19
1,9,45,19,18
1,9,46,18,16
1,9,47,16,17
1,9,48,17,11
1,9,49,11,17
1,9,50,17,15
1,9,51,15,8
1,9,52,8,11
1,9,53,11,10
1,9,54,10,13
1,9,55,13,9
1,9,56,9,10
1,9,57,10,13
1,9,58,13,14
1,9,59,14,8
1,10,0,0,31
1,10,1,31,31
1,10,2,31,30
1,10,3,30,37
1,10,4,37,31
1,10,5,31,32
1,10,6,32,39
1,10,7,39,40
1,10,8,40,44
1,10,9,44,36
1,10,10,36,41
1,10,11,41,39
1,10,12,39,49
1,10,13,49,45
1,10,14,45,48
1,10,15,48,53
1,10,16,53,45
1,10,17,45,54
1,10,18,54,46
1,10,19,46,54
1,10,20,54,54
1,10,21,54,48
1,10,22,48,50
1,10,23,50,50
1,10,24,50,43
1,10,25,43,41
1,10,26,41,38
1,10,27,38,42
1,10,28,42,41
1,10,29,41,44
1,10,30,44,37
1,10,31,37,41
1,10,32,41,44
1,10,33,44,43
1,10,34,43,43
1,10,35,43,35
1,10,36,35,31
1,10,37,31,32
1,10,38,32,35
1,10,39,35,34
1,10,40,34,33
1,10,41,33,39
1,10,42,39,42
1,10,43,42,44
1,10,44,44,35
1,10,45,35,43
1,10,46,43,35
1,10,47,35,37
1,10,48,37,49
1,10,49,49,54
1,10,50,54,48
1,10,51,48,47
1,10,52,47,45
1,10,53,45,54
1,10,54,54,52
1,10,55,52,48
1,10,56,48,51
1,10,57,51,51
1,10,58,51,45
1,10,59,45,49
1,11,0,49,62
1,11,1,62,59
1,11,2,59,56
1,11,3,56,63
1,11,4,63,57
1,11,5,57,61
1,11,6,61,54
1,11,7,54,58
1,11,8,58,50
1,11,9,50,59
1,11,10,59,59
1,11,11,59,57
1,11,12,57,55
1,11,13,55,62
1,11,14,62,59
1,11,15,59,61
1,11,16,61,58
1,11,17,58,57
1,11,18,57,63
1,11,19,63,69
1,11,20,69,63
1,11,21,63,60
1,11,22,60,62
1,11,23,62,65
1,11,24,65,74
1,11,25,74,73
1,11,26,73,70
1,11,27,70,77
1,11,28,77,73
1,11,29,73,74
1,11,30,74,52
1,11,31,52,45
1,11,32,45,54
1,11,33,54,48
1,11,34,48,51
1,11,35,51,46
1,11,36,46,43
1,11,37,43,41
1,11,38,41,37
1,11,39,37,39
1,11,40,39,38
1,11,41,38,40
1,11,42,40,34
1,11,43,34,31
1,11,44,31,35
1,11,45,35,39
1,11,46,39,30
1,11,47,30,31
1,11,48,31,25
1,11,49,25,31
1,11,50,31,33
1,11,51,33,31
1,11,52,31,30
1,11,53,30,30
1,11,54,30,32
1,11,55,32,29
1,11,56,29,33
1,11,57,33,27
1,11,58,27,26
1,11,59,26,25
1,12,0,25,29
1,12,1,29,24
1,12,2,24,25
1,12,3,25,32
1,12,4,32,29
1,12,5,29,32
1,12,6,32,29
1,12,7,29,23
1,12,8,23,24
1,12,9,24,27
1,12,10,27,23
1,12,11,23,22
1,12,12,22,27
1,12,13,27,30
1,12,14,30,30
1,12,15,30,29
1,12,16,29,28
1,12,17,28,31
1,12,18,31,22
1,12,19,22,26
1,12,20,26,26
1,12,21,26,21
1,12,22,21,24
1,12,23,24,27
1,12,24,27,32
1,12,25,32,25
1,12,26,25,31
1,12,27,31,27
1,12,28,27,28
1,12,29,28,30
1,12,30,30,20
1,12,31,20,29
1,12,32,29,28
1,12,33,28,21
1,12,34,21,26
1,12,35,26,27
1,12,36,27,27
1,12,37,27,24
1,12,38,24,27
1,12,39,27,23
1,12,40,23,31
1,12,41,31,31
1,12,42,31,24
1,12,43,24,24
1,12,44,24,28
1,12,45,28,25
1,12,46,25,23
1,12,47,23,28
1,12,48,28,28
1,12,49,28,31
1,12,50,31,28
1,12,51,28,23
1,12,52,23,29
1,12,53,29,28
1,12,54,28,33
1,12,55,33,32
1,12,56,32,30
1,12,57,30,26
1,12,58,26,27
1,12,59,27,28
1,13,0,28,30
1,13,1,30,25
1,13,2,25,25
1,13,3,25,25
1,13,4,25,29
1,13,5,29,26
1,13,6,26,23
1,13,7,23,28
1,13,8,28,20
1,13,9,20,21
1,13,10,21,25
1,13,11,25,29
1,13,12,29,27
1,13,13,27,22
1,13,14,22,22
1,13,15,22,31
1,13,16,31,24
1,13,17,24,27
1,13,18,27,27
1,13,19,27,23
1,13,20,23,26
1,13,21,26,27
1,13,22,27,25
1,13,23,25,23
1,13,24,23,29
1,13,25,29,33
1,13,26,33,25
1,13,27,25,25
1,13,28,25,32
1,13,29,32,34
1,13,30,34,25
1,13,31,25,24
1,13,32,24,27
1,13,33,27,22
1,13,34,22,23
1,13,35,23,23
1,13,36,23,27
1,13,37,27,28
1,13,38,28,27
1,13,39,27,27
1,13,40,27,24
1,13,41,24,22
1,13,42,22,24
1,13,43,24,30
1,13,44,30,30
1,13,45,30,28
1,13,46,28,30
1,13,47,30,24
1,13,48,24,23
1,13,49,23,29
1,13,50,29,23
1,13,51,23,23
1,13,52,23,30
1,13,53,30,28
1,13,54,28,30
1,13,55,30,32
1,13,56,32,26
1,13,57,26,24
1,13,58,24,27
1,13,59,27,30
1,14,0,30,33
1,14,1,33,28
1,14,2,28,27
1,14,3,27,29
1,14,4,29,34
1,14,5,34,26
1,14,6,26,30
1,14,7,30,32
1,14,8,32,36
1,14,9,36,36
1,14,10,36,29
1,14,11,29,29
1,14,12,29,24
1,14,13,24,26
1,14,14,26,23
1,14,15,23,27
1,14,16,27,20
1,14,17,20,26
1,14,18,26,31
1,14,19,31,26
1,14,20,26,30
1,14,21,30,24
1,14,22,24,23
1,14,23,23,22
1,14,24,22,25
1,14,25,25,25
1,14,26,25,31
1,14,27,31,25
1,14,28,25,26
1,14,29,26,29
1,14,30,29,31
1,14,31,31,36
1,14,32,36,35
1,14,33,35,38
1,14,34,38,32
1,14,35,32,36
1,14,36,36,36
1,14,37,36,35
1,14,38,35,35
1,14,39,35,41
1,14,40,41,42
1,14,41,42,43
1,14,42,43,32
1,14,43,32,30
1,14,44,30,35
1,14,45,35,31
1,14,46,31,37
1,14,47,37,37
1,14,48,37,24
1,14,49,24,25
1,14,50,25,29
1,14,51,29,32
1,14,52,32,24
1,14,53,24,23
1,14,54,23,33
1,14,55,33,29
1,14,56,29,24
1,14,57,24,30
1,14,58,30,31
1,14,59,31,25
1,15,0,25,33
1,15,1,33,32
1,15,2,32,39
1,15,3,39,35
1,15,4,35,33
1,15,5,33,32
1,15,6,32,41
1,15,7,41,40
1,15,8,40,34
1,15,9,34,35
1,15,10,35,33
1,15,11,33,32
1,15,12,32,32
1,15,13,32,31
1,15,14,31,36
1,15,15,36,28
1,15,16,28,35
1,15,17,35,32
1,15,18,32,36
1,15,19,36,41
1,15,20,41,39
1,15,21,39,38
1,15,22,38,37
1,15,23,37,39
1,15,24,39,42
1,15,25,42,42
1,15,26,42,40
1,15,27,40,35
1,15,28,35,39
1,15,29,39,36
1,15,30,36,42
1,15,31,42,40
1,15,32,40,48
1,15,33,48,40
1,15,34,40,40
1,15,35,40,48
1,15,36,48,37
1,15,37,37,40
1,15,38,40,37
1,15,39,37,36
1,15,40,36,35
1,15,41,35,32
1,15,42,32,35
1,15,43,35,33
1,15,44,33,36
1,15,45,36,30
1,15,46,30,34
1,15,47,34,29
1,15,48,29,36
1,15,49,36,42
1,15,50,42,37
1,15,51,37,34
1,15,52,34,37
1,15,53,37,37
1,15,54,37,35
1,15,55,35,44
1,15,56,44,43
1,15,57,43,38
1,15,58,38,41
1,15,59,41,44
1,16,0,44,45
1,16,1,45,44
1,16,2,44,42
1,16,3,42,45
1,16,4,45,41
1,16,5,41,43
1,16,6,43,43
1,16,7,43,44
1,16,8,44,52
1,16,9,52,46
1,16,10,46,50
1,16,11,50,44
1,16,12,44,36
1,16,13,36,41
1,16,14,41,42
1,16,15,42,37
1,16,16,37,37
1,16,17,37,43
1,16,18,43,38
1,16,19,38,36
1,16,20,36,42
1,16,21,42,34
1,16,22,34,41
1,16,23,41,36
1,16,24,36,41
1,16,25,41,40
1,16,26,40,41
1,16,27,41,48
1,16,28,48,44
1,16,29,44,43
1,16,30,43,48
1,16,31,48,49
1,16,32,49,49
1,16,33,49,45
1,16,34,45,52
1,16,35,52,46
1,16,36,46,56
1,16,37,56,64
1,16,38,64,64
1,16,39,64,61
1,16,40,61,62
1,16,41,62,55
1,16,42,55,68
1,16,43,68,63
1,16,44,63,68
1,16,45,68,68
1,16,46,68,71
1,16,47,71,66
1,16,48,66,58
1,16,49,58,65
1,16,50,65,58
1,16,51,58,60
1,16,52,60,66
1,16,53,66,58
1,16,54,58,53
1,16,55,53,50
1,16,56,50,54
1,16,57,54,52
1,16,58,52,53
1,16,59,53,46
1,17,0,46,49
1,17,1,49,43
1,17,2,43,45
1,17,3,45,44
1,17,4,44,47
1,17,5,47,40
1,17,6,40,38
1,17,7,38,39
1,17,8,39,38
1,17,9,38,35
1,17,10,35,44
1,17,11,44,42
1,17,12,42,30
1,17,13,30,35
1,17,14,35,29
1,17,15,29,37
1,17,16,37,38
1,17,17,38,29
1,17,18,29,26
1,17,19,26,32
1,17,20,32,25
1,17,21,25,28
1,17,22,28,28
1,17,23,28,26
1,17,24,26,22
1,17,25,22,21
1,17,26,21,22
1,17,27,22,22
1,17,28,22,21
1,17,29,21,27
1,17,30,27,28
1,17,31,28,20
1,17,32,20,26
1,17,33,26,22
1,17,34,22,22
1,17,35,22,28
1,17,36,28,34
1,17,37,34,30
1,17,38,30,39
1,17,39,39,30
1,17,40,30,38
1,17,41,38,32
1,17,42,32,40
1,17,43,40,40
1,17,44,40,40
1,17,45,40,37
1,17,46,37,35
1,17,47,35,41
1,17,48,41,41
1,17,49,41,40
1,17,50,40,43
1,17,51,43,45
1,17,52,45,42
1,17,53,42,40
1,17,54,40,51
1,17,55,51,59
1,17,56,59,56
1,17,57,56,51
1,17,58,51,52
1,17,59,52,55
1,18,0,55,55
1,18,1,55,61
1,18,2,61,55
1,18,3,55,60
1,18,4,60,55
1,18,5,55,56
1,18,6,56,59
1,18,7,59,62
1,18,8,62,64
1,18,9,64,64
1,18,10,64,65
1,18,11,65,62
1,18,12,62,65
1,18,13,65,67
1,18,14,67,67
1,18,15,67,70
1,18,16,70,68
1,18,17,68,65
1,18,18,65,76
1,18,19,76,83
1,18,20,83,81
1,18,21,81,75
1,18,22,75,81
1,18,23,81,82
